Tarih,Ürün,Avrupa Birliği Para Birimi,AB Piyasa Fiyatı,AB Piyasa Fiyatı- Yüksek,AB Piyasa Fiyatı- Düşük,Dolar Kuru (Satış)
2022-04-17,ICE BRENT,$/BBL,111.700000000512,,,14.6444
2022-04-16,ICE BRENT,$/BBL,111.700000000512,,,14.6444
2022-04-15,ICE BRENT,$/BBL,111.700000000512,,,14.6444
2022-04-14,ICE BRENT,$/BBL,111.700000000512,112.39000000031999,106.629999999936,14.6196
2022-04-13,ICE BRENT,$/BBL,108.78,108.999999999744,104.059999999872,14.5866
2022-04-12,ICE BRENT,$/BBL,104.639999999808,105.59999999942401,98.900000000256,14.6897
2022-04-11,ICE BRENT,$/BBL,98.480000000256,103.30000000051201,97.56999999936001,14.7427
2022-04-10,ICE BRENT,$/BBL,102.78000000038399,,,14.7478
2022-04-09,ICE BRENT,$/BBL,102.78000000038399,,,14.7478
2022-04-08,ICE BRENT,$/BBL,102.78000000038399,103.30000000051201,99.649999999872,14.7478
2022-04-07,ICE BRENT,$/BBL,100.580000000256,103.589999999808,98.40999999936001,14.7555
2022-04-06,ICE BRENT,$/BBL,101.06999999980799,108.670000000128,100.539999999936,14.7441
2022-04-05,ICE BRENT,$/BBL,106.63999999968,109.89999999955198,104.529999999936,14.722
2022-04-04,ICE BRENT,$/BBL,107.529999999744,108.67999999987201,102.890000000256,14.7127
2022-04-03,ICE BRENT,$/BBL,104.38999999948798,,,14.6873
2022-04-02,ICE BRENT,$/BBL,104.38999999948798,,,14.6873
2022-04-01,ICE BRENT,$/BBL,104.38999999948798,106.240000000512,102.35000000064,14.6873
2022-03-31,ICE BRENT,$/BBL,107.909999999424,,,14.6635
2022-03-30,ICE BRENT,$/BBL,113.450000000064,,,14.6722
2022-03-29,ICE BRENT,$/BBL,110.23000000051199,,,14.8199
2022-03-28,ICE BRENT,$/BBL,112.47999999936,,,14.8488
2022-03-27,ICE BRENT,$/BBL,120.649999999872,,,14.8334
2022-03-26,ICE BRENT,$/BBL,120.649999999872,,,14.8334
2022-03-25,ICE BRENT,$/BBL,120.649999999872,,,14.8334
2022-03-24,ICE BRENT,$/BBL,119.02999999968,,,14.8501
2022-03-23,ICE BRENT,$/BBL,121.59999999974399,,,14.833
2022-03-22,ICE BRENT,$/BBL,115.480000000512,,,14.8308
2022-03-21,ICE BRENT,$/BBL,115.61999999961601,,,14.8427
2022-03-20,ICE BRENT,$/BBL,107.930000000256,,,14.7906
2022-03-19,ICE BRENT,$/BBL,107.930000000256,,,14.7906
2022-03-18,ICE BRENT,$/BBL,107.930000000256,,,14.7906
2022-03-17,ICE BRENT,$/BBL,106.63999999968,,,14.6961
2022-03-16,ICE BRENT,$/BBL,98.01999999993599,,,14.7022
2022-03-15,ICE BRENT,$/BBL,99.909999999936,,,14.7769
2022-03-14,ICE BRENT,$/BBL,106.899999999744,,,14.789
2022-03-13,ICE BRENT,$/BBL,112.669999999872,,,14.9311
2022-03-12,ICE BRENT,$/BBL,112.669999999872,,,14.9311
2022-03-11,ICE BRENT,$/BBL,112.669999999872,,,14.9311
2022-03-10,ICE BRENT,$/BBL,109.32999999936,,,14.77
2022-03-09,ICE BRENT,$/BBL,111.14000000006399,,,14.6324
2022-03-08,ICE BRENT,$/BBL,127.98000000038398,,,14.4989
2022-03-07,ICE BRENT,$/BBL,123.21000000019201,,,14.327
2022-03-06,ICE BRENT,$/BBL,118.110000000384,,,14.2021
2022-03-05,ICE BRENT,$/BBL,118.110000000384,,,14.2021
2022-03-04,ICE BRENT,$/BBL,118.110000000384,,,14.2021
2022-03-03,ICE BRENT,$/BBL,110.46,,,14.1374
2022-03-02,ICE BRENT,$/BBL,112.92999999993599,,,14.0639
2022-03-01,ICE BRENT,$/BBL,104.96999999942399,,,13.9104
2022-02-28,ICE BRENT,$/BBL,100.990000000512,105.069999999552,99.64000000012798,13.8535
2022-02-27,ICE BRENT,$/BBL,97.929999999552,101.990000000448,96.000000000576,14.0648
2022-02-26,ICE BRENT,$/BBL,97.929999999552,101.990000000448,96.000000000576,14.0648
2022-02-25,ICE BRENT,$/BBL,97.929999999552,101.990000000448,96.000000000576,14.0648
2022-02-24,ICE BRENT,$/BBL,99.07999999968001,105.78999999993601,97.55999999961601,14.258
2022-02-23,ICE BRENT,$/BBL,96.840000000576,98.709999999744,95.810000000064,13.8097
2022-02-22,ICE BRENT,$/BBL,96.840000000576,99.49999999968,95.80000000032,13.7695
2022-02-21,ICE BRENT,$/BBL,95.390000000064,96.750000000192,92.56999999968001,13.6369
2022-02-20,ICE BRENT,$/BBL,93.54000000038398,93.99999999936001,90.120000000576,13.6363
2022-02-19,ICE BRENT,$/BBL,93.54000000038398,93.99999999936001,90.120000000576,13.6363
2022-02-18,ICE BRENT,$/BBL,93.54000000038398,93.99999999936001,90.120000000576,13.6363
2022-02-17,ICE BRENT,$/BBL,92.970000000192,94.5,92.13999999993601,13.628
2022-02-16,ICE BRENT,$/BBL,94.810000000128,96.07000000012799,92.10999999936,13.6399
2022-02-15,ICE BRENT,$/BBL,93.28000000032,96.26000000063999,92.06000000063999,13.6277
2022-02-14,ICE BRENT,$/BBL,96.48000000038398,96.779999999424,93.440000000256,13.5622
2022-02-13,ICE BRENT,$/BBL,94.440000000192,95.659999999872,90.51,13.5176
2022-02-12,ICE BRENT,$/BBL,94.440000000192,95.659999999872,90.51,13.5176
2022-02-11,ICE BRENT,$/BBL,94.440000000192,95.659999999872,90.51,13.5176
2022-02-10,ICE BRENT,$/BBL,91.409999999808,93.099999999552,90.879999999936,13.5566
2022-02-09,ICE BRENT,$/BBL,91.550000000256,92.089999999872,90.04999999968,13.5919
2022-02-08,ICE BRENT,$/BBL,90.779999999808,92.929999999872,89.930000000064,13.6406
2022-02-07,ICE BRENT,$/BBL,92.69000000063998,93.99999999936001,92.13000000019201,13.5673
2022-02-06,ICE BRENT,$/BBL,93.27000000057599,93.70000000031999,91.19999999980799,13.558
2022-02-05,ICE BRENT,$/BBL,93.27000000057599,93.70000000031999,91.19999999980799,13.558
2022-02-04,ICE BRENT,$/BBL,93.27000000057599,93.70000000031999,91.19999999980799,13.558
2022-02-03,ICE BRENT,$/BBL,91.10999999942399,91.19999999980799,88.020000000576,13.5787
2022-02-02,ICE BRENT,$/BBL,89.46999999974399,90.519999999744,88.28000000063999,13.4529
2022-02-01,ICE BRENT,$/BBL,89.159999999616,89.96000000063998,87.72000000019202,13.391
2022-01-31,ICE BRENT,$/BBL,91.209999999552,91.47999999936,90.610000000128,13.4257
2022-01-30,ICE BRENT,$/BBL,90.030000000192,91.70000000044801,89.409999999936,13.6311
2022-01-29,ICE BRENT,$/BBL,90.030000000192,91.70000000044801,89.409999999936,13.6311
2022-01-28,ICE BRENT,$/BBL,90.030000000192,91.70000000044801,89.409999999936,13.6311
2022-01-27,ICE BRENT,$/BBL,89.340000000384,91.03999999987201,88.99999999968,13.6177
2022-01-26,ICE BRENT,$/BBL,89.96000000063998,90.46999999968,87.789999999744,13.5272
2022-01-25,ICE BRENT,$/BBL,88.2,88.36999999968,86.20000000012799,13.5243
2022-01-24,ICE BRENT,$/BBL,86.26999999968,88.899999999552,85.040000000256,13.4087
2022-01-23,ICE BRENT,$/BBL,87.889999999872,88.23000000057598,85.710000000576,13.4261
2022-01-22,ICE BRENT,$/BBL,87.889999999872,88.23000000057598,85.710000000576,13.4261
2022-01-21,ICE BRENT,$/BBL,87.889999999872,88.23000000057598,85.710000000576,13.4261
2022-01-20,ICE BRENT,$/BBL,88.37999999942399,89.50000000032,87.21999999955199,13.4673
2022-01-19,ICE BRENT,$/BBL,88.440000000576,89.16999999936,87.620000000064,13.5947
2022-01-18,ICE BRENT,$/BBL,87.510000000192,88.130000000448,86.43999999936001,13.5352
2022-01-17,ICE BRENT,$/BBL,86.47999999968,86.71000000051201,85.539999999552,13.5031
2022-01-16,ICE BRENT,$/BBL,86.05999999968,86.40000000038398,83.990000000256,13.5298
2022-01-15,ICE BRENT,$/BBL,86.05999999968,86.40000000038398,83.990000000256,13.5298
2022-01-14,ICE BRENT,$/BBL,86.05999999968,86.40000000038398,83.990000000256,13.5298
2022-01-13,ICE BRENT,$/BBL,84.47000000006399,85.100000000064,83.799999999744,13.5644
2022-01-12,ICE BRENT,$/BBL,84.67000000032,85.209999999936,83.520000000192,13.7456
2022-01-11,ICE BRENT,$/BBL,83.720000000448,83.980000000512,80.89000000031999,13.7562
2022-01-10,ICE BRENT,$/BBL,80.869999999488,82.30000000051201,80.49999999955199,13.7442
2022-01-09,ICE BRENT,$/BBL,81.749999999808,83.00000000006399,81.420000000192,13.7774
2022-01-08,ICE BRENT,$/BBL,81.749999999808,83.00000000006399,81.420000000192,13.7774
2022-01-07,ICE BRENT,$/BBL,81.749999999808,83.00000000006399,81.420000000192,13.7774
2022-01-06,ICE BRENT,$/BBL,81.99000000038399,82.830000000384,79.609999999488,13.6598
2022-01-05,ICE BRENT,$/BBL,80.799999999936,81.499999999488,79.50999999936,13.3928
2022-01-04,ICE BRENT,$/BBL,80.000000000256,80.549999999616,78.62000000063999,13.211
2022-01-03,ICE BRENT,$/BBL,78.979999999488,79.279999999872,77.039999999424,13.4463
2022-01-02,ICE BRENT,$/BBL,77.78000000064,79.680000000384,77.549999999808,13.353
2022-01-01,ICE BRENT,$/BBL,77.78000000064,79.680000000384,77.549999999808,13.353
2021-12-31,ICE BRENT,$/BBL,77.78000000064,79.680000000384,77.549999999808,13.353
2021-12-30,ICE BRENT,$/BBL,79.32000000019201,79.65999999955199,78.49999999968,13.0009
2021-12-29,ICE BRENT,$/BBL,79.22999999980799,80.169999999936,78.129999999744,12.2439
2021-12-28,ICE BRENT,$/BBL,78.940000000512,79.850000000064,78.480000000192,11.8515
2021-12-27,ICE BRENT,$/BBL,78.59999999980799,79.079999999616,75.750000000192,11.4105
2021-12-26,ICE BRENT,$/BBL,76.13999999961601,76.790000000448,75.750000000192,11.7489
2021-12-25,ICE BRENT,$/BBL,76.13999999961601,76.790000000448,75.750000000192,11.7489
2021-12-24,ICE BRENT,$/BBL,76.13999999961601,76.790000000448,75.750000000192,11.7489
2021-12-23,ICE BRENT,$/BBL,76.850000000256,77.000000000448,74.779999999488,11.4714
2021-12-22,ICE BRENT,$/BBL,75.28999999987201,75.53000000044801,73.619999999616,12.476
2021-12-21,ICE BRENT,$/BBL,73.97999999980799,74.230000000128,71.240000000064,13.0461
2021-12-20,ICE BRENT,$/BBL,71.519999999616,72.87,69.280000000512,17.5046
2021-12-19,ICE BRENT,$/BBL,73.519999999488,74.979999999744,72.650000000256,16.3652
2021-12-18,ICE BRENT,$/BBL,73.519999999488,74.979999999744,72.650000000256,16.3652
2021-12-17,ICE BRENT,$/BBL,73.519999999488,74.979999999744,72.650000000256,16.3652
2021-12-16,ICE BRENT,$/BBL,75.020000000064,75.60999999974399,74.00000000063999,15.2392
2021-12-15,ICE BRENT,$/BBL,73.87999999968,74.530000000512,72.50000000006399,14.6613
2021-12-14,ICE BRENT,$/BBL,73.700000000256,75.160000000512,72.569999999616,14.2
2021-12-13,ICE BRENT,$/BBL,74.39000000006399,76.38999999993601,74.19999999955199,14.2721
2021-12-12,ICE BRENT,$/BBL,75.149999999424,75.70999999987201,73.80000000038399,13.8596
2021-12-11,ICE BRENT,$/BBL,75.149999999424,75.70999999987201,73.80000000038399,13.8596
2021-12-10,ICE BRENT,$/BBL,75.149999999424,75.70999999987201,73.80000000038399,13.8596
2021-12-09,ICE BRENT,$/BBL,74.42000000064,76.700000000064,73.91000000025599,13.7679
2021-12-08,ICE BRENT,$/BBL,75.819999999744,76.370000000448,74.38000000032,13.6486
2021-12-07,ICE BRENT,$/BBL,75.44000000006399,76.27000000032,73.199999999616,13.6913
2021-12-06,ICE BRENT,$/BBL,73.08,73.74000000057599,70.24000000012799,13.7988
2021-12-05,ICE BRENT,$/BBL,69.879999999936,72.61999999968,69.240000000192,13.7048
2021-12-04,ICE BRENT,$/BBL,69.879999999936,72.61999999968,69.240000000192,13.7048
2021-12-03,ICE BRENT,$/BBL,69.879999999936,72.61999999968,69.240000000192,13.7048
2021-12-02,ICE BRENT,$/BBL,69.669999999936,70.700000000448,65.72000000025601,13.4309
2021-12-01,ICE BRENT,$/BBL,68.870000000256,72.87,68.140000000128,13.3603
2021-11-30,ICE BRENT,$/BBL,70.569999999744,74.559999999744,70.22000000063998,12.962
2021-11-29,ICE BRENT,$/BBL,73.440000000192,77.019999999936,72.40999999968001,12.6823
2021-11-28,ICE BRENT,$/BBL,72.719999999808,81.659999999424,72.139999999872,12.1004
2021-11-27,ICE BRENT,$/BBL,72.719999999808,81.659999999424,72.139999999872,12.1004
2021-11-26,ICE BRENT,$/BBL,72.719999999808,81.659999999424,72.139999999872,12.1004
2021-11-25,ICE BRENT,$/BBL,82.219999999872,82.58000000006399,81.699999999744,12.0217
2021-11-24,ICE BRENT,$/BBL,82.25000000044801,83.00000000006399,81.740000000064,12.6309
2021-11-23,ICE BRENT,$/BBL,82.310000000256,82.599999999552,78.549999999744,12.1775
2021-11-22,ICE BRENT,$/BBL,79.699999999872,80.06999999980799,77.58000000038399,11.1913
2021-11-21,ICE BRENT,$/BBL,78.89000000044801,82.23999999936,78.05000000044801,11.0465
2021-11-20,ICE BRENT,$/BBL,78.89000000044801,82.23999999936,78.05000000044801,11.0465
2021-11-19,ICE BRENT,$/BBL,78.89000000044801,82.23999999936,78.05000000044801,11.0465
2021-11-18,ICE BRENT,$/BBL,81.239999999424,81.41000000044801,79.279999999872,10.7155
2021-11-17,ICE BRENT,$/BBL,80.279999999808,82.219999999872,79.780000000512,10.418
2021-11-16,ICE BRENT,$/BBL,82.429999999872,83.140000000512,81.52000000032,10.1854
2021-11-15,ICE BRENT,$/BBL,82.050000000192,82.48999999968001,80.670000000576,9.9984
2021-11-14,ICE BRENT,$/BBL,82.169999999808,82.86999999935999,81.260000000256,9.9283
2021-11-13,ICE BRENT,$/BBL,82.169999999808,82.86999999935999,81.260000000256,9.9283
2021-11-12,ICE BRENT,$/BBL,82.169999999808,82.86999999935999,81.260000000256,9.9283
2021-11-11,ICE BRENT,$/BBL,82.86999999935999,83.43999999955199,81.659999999424,9.9349
2021-11-10,ICE BRENT,$/BBL,82.63999999987202,85.500000000576,82.079999999424,9.7988
2021-11-09,ICE BRENT,$/BBL,84.780000000192,84.99999999993601,83.16000000000001,9.7204
2021-11-08,ICE BRENT,$/BBL,83.42999999980799,84.0,82.52999999999999,9.7022
2021-11-07,ICE BRENT,$/BBL,82.74000000000001,83.16000000000001,80.26000000031999,9.7175
2021-11-06,ICE BRENT,$/BBL,82.74000000000001,83.16000000000001,80.26000000031999,9.7175
2021-11-05,ICE BRENT,$/BBL,82.74000000000001,83.16000000000001,80.26000000031999,9.7175
2021-11-04,ICE BRENT,$/BBL,80.53999999987201,84.48999999955198,80.200000000512,9.7059
2021-11-03,ICE BRENT,$/BBL,81.99000000038399,84.200000000256,81.21000000019201,9.6744
2021-11-02,ICE BRENT,$/BBL,84.72000000038399,85.22999999942401,83.759999999424,9.5342
2021-11-01,ICE BRENT,$/BBL,84.71000000064,85.11999999955198,83.03000000064,9.5458
2021-10-31,ICE BRENT,$/BBL,84.37999999968,84.83000000025599,83.79,9.4984
2021-10-30,ICE BRENT,$/BBL,84.37999999968,84.83000000025599,83.79,9.4984
2021-10-29,ICE BRENT,$/BBL,84.37999999968,84.83000000025599,83.79,9.4984
2021-10-28,ICE BRENT,$/BBL,84.31999999987201,84.37999999968,82.32,9.4984
2021-10-27,ICE BRENT,$/BBL,84.579999999936,86.279999999424,84.16999999968002,9.4984
2021-10-26,ICE BRENT,$/BBL,86.40000000038398,86.500000000512,85.269999999744,9.4745
2021-10-25,ICE BRENT,$/BBL,85.99000000012799,86.699999999424,85.42999999968,9.7537
2021-10-24,ICE BRENT,$/BBL,85.529999999808,85.72000000032,83.82000000057599,9.6033
2021-10-23,ICE BRENT,$/BBL,85.529999999808,85.72000000032,83.82000000057599,9.6033
2021-10-22,ICE BRENT,$/BBL,85.529999999808,85.72000000032,83.82000000057599,9.6033
2021-10-21,ICE BRENT,$/BBL,84.610000000512,86.1,83.36000000025601,9.3024
2021-10-20,ICE BRENT,$/BBL,85.820000000448,85.88000000025599,83.610000000576,9.3307
2021-10-19,ICE BRENT,$/BBL,85.080000000576,85.400000000448,83.69999999961601,9.3012
2021-10-18,ICE BRENT,$/BBL,84.329999999616,86.04000000019201,83.949999999936,9.2834
2021-10-17,ICE BRENT,$/BBL,84.859999999488,85.100000000064,84.15999999993599,9.2159
2021-10-16,ICE BRENT,$/BBL,84.859999999488,85.100000000064,84.15999999993599,9.2159
2021-10-15,ICE BRENT,$/BBL,84.859999999488,85.100000000064,84.15999999993599,9.2159
2021-10-14,ICE BRENT,$/BBL,84.0,84.50000000064,83.179999999488,9.158
2021-10-13,ICE BRENT,$/BBL,83.179999999488,83.68999999987201,82.200000000384,9.0384
2021-10-12,ICE BRENT,$/BBL,83.420000000064,84.229999999488,82.72000000051199,9.0158
2021-10-11,ICE BRENT,$/BBL,83.649999999552,84.59999999942401,82.539999999744,8.9528
2021-10-10,ICE BRENT,$/BBL,82.389999999552,83.42999999980799,81.959999999808,8.9142
2021-10-09,ICE BRENT,$/BBL,82.389999999552,83.42999999980799,81.959999999808,8.9142
2021-10-08,ICE BRENT,$/BBL,82.389999999552,83.42999999980799,81.959999999808,8.9142
2021-10-07,ICE BRENT,$/BBL,81.950000000064,82.499999999424,79.079999999616,8.8769
2021-10-06,ICE BRENT,$/BBL,81.079999999488,83.470000000128,80.620000000512,8.9226
2021-10-05,ICE BRENT,$/BBL,82.560000000576,83.129999999424,81.18999999936001,8.8603
2021-10-04,ICE BRENT,$/BBL,81.260000000256,82.00000000012798,78.75,8.8682
2021-10-03,ICE BRENT,$/BBL,79.279999999872,79.410000000576,77.549999999808,8.8628
2021-10-02,ICE BRENT,$/BBL,79.279999999872,79.410000000576,77.549999999808,8.8628
2021-10-01,ICE BRENT,$/BBL,79.279999999872,79.410000000576,77.549999999808,8.8628
2021-09-30,ICE BRENT,$/BBL,78.520000000512,79.110000000192,77.59999999987201,8.8945
2021-09-29,ICE BRENT,$/BBL,78.640000000128,79.39999999948799,77.49999999974399,8.8592
2021-09-28,ICE BRENT,$/BBL,79.08999999936,80.749999999872,78.37000000031999,8.8745
2021-09-27,ICE BRENT,$/BBL,79.530000000192,79.90000000012799,78.210000000384,8.8514
2021-09-26,ICE BRENT,$/BBL,78.08999999942401,78.239999999616,76.850000000256,8.8399
2021-09-25,ICE BRENT,$/BBL,78.08999999942401,78.239999999616,76.850000000256,8.8399
2021-09-24,ICE BRENT,$/BBL,78.08999999942401,78.239999999616,76.850000000256,8.8399
2021-09-23,ICE BRENT,$/BBL,77.249999999424,77.349999999552,75.6,8.674
2021-09-22,ICE BRENT,$/BBL,76.18999999968,76.260000000576,74.490000000192,8.6505
2021-09-21,ICE BRENT,$/BBL,74.359999999488,75.17999999999999,73.259999999424,8.6456
2021-09-20,ICE BRENT,$/BBL,73.92,75.399999999744,73.519999999488,8.6804
2021-09-19,ICE BRENT,$/BBL,75.339999999936,75.77999999942399,74.58000000057599,8.5832
2021-09-18,ICE BRENT,$/BBL,75.339999999936,75.77999999942399,74.58000000057599,8.5832
2021-09-17,ICE BRENT,$/BBL,75.339999999936,75.77999999942399,74.58000000057599,8.5832
2021-09-16,ICE BRENT,$/BBL,75.66999999955199,75.86999999980799,74.480000000448,8.4554
2021-09-15,ICE BRENT,$/BBL,75.459999999552,76.12999999987201,73.77999999955199,8.4424
2021-09-14,ICE BRENT,$/BBL,73.60000000012799,74.280000000192,73.08,8.4466
2021-09-13,ICE BRENT,$/BBL,73.509999999744,73.92,72.69000000057599,8.4593
2021-09-12,ICE BRENT,$/BBL,72.920000000064,73.149999999552,70.93999999968,8.4195
2021-09-11,ICE BRENT,$/BBL,72.920000000064,73.149999999552,70.93999999968,8.4195
2021-09-10,ICE BRENT,$/BBL,72.920000000064,73.149999999552,70.93999999968,8.4195
2021-09-09,ICE BRENT,$/BBL,71.450000000064,73.199999999616,70.87999999987201,8.4808
2021-09-08,ICE BRENT,$/BBL,72.60000000019201,72.95000000063999,71.550000000192,8.4214
2021-09-07,ICE BRENT,$/BBL,71.69000000064,72.810000000192,71.099999999616,8.313
2021-09-06,ICE BRENT,$/BBL,72.220000000512,72.77999999961601,71.50999999987201,8.2916
2021-09-05,ICE BRENT,$/BBL,72.60999999993601,73.690000000512,72.399999999936,8.3099
2021-09-04,ICE BRENT,$/BBL,72.60999999993601,73.690000000512,72.399999999936,8.3099
2021-09-03,ICE BRENT,$/BBL,72.60999999993601,73.690000000512,72.399999999936,8.3099
2021-09-02,ICE BRENT,$/BBL,73.029999999936,73.469999999424,70.920000000192,8.2782
2021-09-01,ICE BRENT,$/BBL,71.59000000051199,72.380000000448,70.41999999955199,8.3025
2021-08-31,ICE BRENT,$/BBL,72.989999999616,73.519999999488,72.61999999968,8.3192
2021-08-30,ICE BRENT,$/BBL,73.409999999616,73.690000000512,71.99999999942399,8.3903
2021-08-29,ICE BRENT,$/BBL,72.70000000032,72.76000000012799,71.170000000512,8.3903
2021-08-28,ICE BRENT,$/BBL,72.70000000032,72.76000000012799,71.170000000512,8.3903
2021-08-27,ICE BRENT,$/BBL,72.70000000032,72.76000000012799,71.170000000512,8.3903
2021-08-26,ICE BRENT,$/BBL,71.070000000384,72.13000000012799,70.660000000128,8.3729
2021-08-25,ICE BRENT,$/BBL,72.24999999974399,72.41999999942401,70.500000000192,8.3948
2021-08-24,ICE BRENT,$/BBL,71.049999999552,71.27000000064,68.529999999552,8.4283
2021-08-23,ICE BRENT,$/BBL,68.75000000064,68.89999999948799,64.59999999936,8.4724
2021-08-22,ICE BRENT,$/BBL,65.18000000064,66.930000000192,64.999999999872,8.5407
2021-08-21,ICE BRENT,$/BBL,65.18000000064,66.930000000192,64.999999999872,8.5407
2021-08-20,ICE BRENT,$/BBL,65.18000000064,66.930000000192,64.999999999872,8.5407
2021-08-19,ICE BRENT,$/BBL,66.450000000384,67.639999999488,65.570000000064,8.5264
2021-08-18,ICE BRENT,$/BBL,68.23000000051199,70.03999999987201,67.66000000032,8.4784
2021-08-17,ICE BRENT,$/BBL,69.030000000192,69.99999999955199,68.82000000019201,8.4293
2021-08-16,ICE BRENT,$/BBL,69.51,70.45000000012799,68.140000000128,8.4833
2021-08-15,ICE BRENT,$/BBL,70.590000000576,71.380000000512,69.99999999955199,8.5512
2021-08-14,ICE BRENT,$/BBL,70.590000000576,71.380000000512,69.99999999955199,8.5512
2021-08-13,ICE BRENT,$/BBL,70.590000000576,71.380000000512,69.99999999955199,8.5512
2021-08-12,ICE BRENT,$/BBL,71.30999999961601,71.90000000063999,70.669999999872,8.5877
2021-08-11,ICE BRENT,$/BBL,71.44000000032,71.600000000256,69.070000000512,8.6399
2021-08-10,ICE BRENT,$/BBL,70.62999999955198,71.240000000064,68.939999999808,8.6361
2021-08-09,ICE BRENT,$/BBL,69.039999999936,70.25999999961601,67.600000000512,8.6582
2021-08-08,ICE BRENT,$/BBL,70.700000000448,72.430000000512,70.30999999968,8.5773
2021-08-07,ICE BRENT,$/BBL,70.700000000448,72.430000000512,70.30999999968,8.5773
2021-08-06,ICE BRENT,$/BBL,70.700000000448,72.430000000512,70.30999999968,8.5773
2021-08-05,ICE BRENT,$/BBL,71.29000000012799,71.500000000128,69.750000000576,8.5416
2021-08-04,ICE BRENT,$/BBL,70.380000000576,72.82999999968,70.109999999424,8.4344
2021-08-03,ICE BRENT,$/BBL,72.40999999968001,73.55000000006399,71.049999999552,8.3379
2021-08-02,ICE BRENT,$/BBL,72.889999999488,75.39,72.30999999955199,8.4001
2021-08-01,ICE BRENT,$/BBL,76.330000000128,76.380000000192,75.380000000256,8.429
2021-07-31,ICE BRENT,$/BBL,76.330000000128,76.380000000192,75.380000000256,8.429
2021-07-30,ICE BRENT,$/BBL,76.330000000128,76.380000000192,75.380000000256,8.429
2021-07-29,ICE BRENT,$/BBL,76.050000000576,76.120000000128,74.63000000064,8.5128
2021-07-28,ICE BRENT,$/BBL,74.740000000512,75.320000000448,74.42000000064,8.56
2021-07-27,ICE BRENT,$/BBL,74.480000000448,75.05000000064,74.020000000128,8.5758
2021-07-26,ICE BRENT,$/BBL,74.49999999993601,74.790000000576,72.75000000038399,8.5885
2021-07-25,ICE BRENT,$/BBL,74.099999999424,74.139999999744,73.320000000576,8.5252
2021-07-24,ICE BRENT,$/BBL,74.099999999424,74.139999999744,73.320000000576,8.5252
2021-07-23,ICE BRENT,$/BBL,74.099999999424,74.139999999744,73.320000000576,8.5252
2021-07-22,ICE BRENT,$/BBL,73.79000000063999,73.90000000051201,71.73999999936001,8.5252
2021-07-21,ICE BRENT,$/BBL,72.230000000256,72.380000000448,68.62999999968001,8.5252
2021-07-20,ICE BRENT,$/BBL,69.350000000064,69.729999999744,67.44000000057599,8.5252
2021-07-19,ICE BRENT,$/BBL,68.619999999936,73.340000000064,67.74999999936,8.5252
2021-07-18,ICE BRENT,$/BBL,73.590000000384,74.08999999968,72.34000000012799,8.5252
2021-07-17,ICE BRENT,$/BBL,73.590000000384,74.08999999968,72.34000000012799,8.5252
2021-07-16,ICE BRENT,$/BBL,73.590000000384,74.08999999968,72.34000000012799,8.5252
2021-07-15,ICE BRENT,$/BBL,73.469999999424,74.59000000032,73.189999999872,8.6278
2021-07-14,ICE BRENT,$/BBL,74.76,76.719999999552,73.79000000063999,8.6278
2021-07-13,ICE BRENT,$/BBL,76.490000000064,76.599999999936,74.92999999968,8.6188
2021-07-12,ICE BRENT,$/BBL,75.160000000512,75.840000000576,74.230000000128,8.6475
2021-07-11,ICE BRENT,$/BBL,75.549999999936,75.800000000256,73.80000000038399,8.6872
2021-07-10,ICE BRENT,$/BBL,75.549999999936,75.800000000256,73.80000000038399,8.6872
2021-07-09,ICE BRENT,$/BBL,75.549999999936,75.800000000256,73.80000000038399,8.6872
2021-07-08,ICE BRENT,$/BBL,74.120000000256,74.34,72.11000000063999,8.7024
2021-07-07,ICE BRENT,$/BBL,73.430000000448,75.989999999424,72.60000000019201,8.6813
2021-07-06,ICE BRENT,$/BBL,74.530000000512,77.840000000448,74.13,8.6671
2021-07-05,ICE BRENT,$/BBL,77.16000000038399,77.26000000051201,75.70000000012799,8.6806
2021-07-04,ICE BRENT,$/BBL,76.170000000192,76.430000000256,75.210000000576,8.6954
2021-07-03,ICE BRENT,$/BBL,76.170000000192,76.430000000256,75.210000000576,8.6954
2021-07-02,ICE BRENT,$/BBL,76.170000000192,76.430000000256,75.210000000576,8.6954
2021-07-01,ICE BRENT,$/BBL,75.840000000576,76.74000000038399,74.55,8.6924
2021-06-30,ICE BRENT,$/BBL,75.129999999936,75.6,74.39000000006399,8.6959
2021-06-29,ICE BRENT,$/BBL,74.76,75.50999999961601,73.90000000051201,8.7208
2021-06-28,ICE BRENT,$/BBL,74.67999999936,76.599999999936,74.50999999968,8.7376
2021-06-27,ICE BRENT,$/BBL,76.179999999936,76.210000000512,74.950000000512,8.6928
2021-06-26,ICE BRENT,$/BBL,76.179999999936,76.210000000512,74.950000000512,8.6928
2021-06-25,ICE BRENT,$/BBL,76.179999999936,76.210000000512,74.950000000512,8.6928
2021-06-24,ICE BRENT,$/BBL,75.55999999968,75.77999999942399,74.50999999968,8.6749
2021-06-23,ICE BRENT,$/BBL,75.189999999744,76.02,74.700000000192,8.6294
2021-06-22,ICE BRENT,$/BBL,74.810000000064,75.299999999616,74.320000000512,8.7359
2021-06-21,ICE BRENT,$/BBL,74.900000000448,74.950000000512,72.979999999872,8.7655
2021-06-20,ICE BRENT,$/BBL,73.509999999744,73.760000000064,72.18000000019201,8.6802
